received_at,device_id,f_port,rssi,snr,payload_json
2025-09-18 00:05:12.532705367+00:00,dds75-lb-09,2,-47,9.25,"{""Bat"": 3.332, ""Distance_mm"": 708, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 00:25:12.330250559+00:00,dds75-lb-09,2,-47,9.25,"{""Bat"": 3.332, ""Distance_mm"": 708, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 00:45:12.110337374+00:00,dds75-lb-09,2,-45,9.25,"{""Bat"": 3.332, ""Distance_mm"": 707, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 01:05:11.880430150+00:00,dds75-lb-09,2,-47,9.75,"{""Bat"": 3.332, ""Distance_mm"": 707, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 01:25:11.646011178+00:00,dds75-lb-09,2,-115,1.0,"{""Bat"": 3.332, ""Distance_mm"": 706, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 01:45:11.432697535+00:00,dds75-lb-09,2,-49,10.25,"{""Bat"": 3.332, ""Distance_mm"": 707, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 02:05:11.207993033+00:00,dds75-lb-09,2,-116,-2.25,"{""Bat"": 3.332, ""Distance_mm"": 707, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 02:25:11.005404276+00:00,dds75-lb-09,2,-45,10.25,"{""Bat"": 3.332, ""Distance_mm"": 705, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 02:45:10.767114963+00:00,dds75-lb-09,2,-44,7.75,"{""Bat"": 3.332, ""Distance_mm"": 707, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 03:05:10.559611750+00:00,dds75-lb-09,2,-45,9.25,"{""Bat"": 3.332, ""Distance_mm"": 707, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 03:25:10.329712555+00:00,dds75-lb-09,2,-49,10.75,"{""Bat"": 3.332, ""Distance_mm"": 707, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 03:45:10.111978823+00:00,dds75-lb-09,2,-47,7.25,"{""Bat"": 3.332, ""Distance_mm"": 705, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 04:05:09.890268268+00:00,dds75-lb-09,2,-43,9.0,"{""Bat"": 3.332, ""Distance_mm"": 707, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 04:25:09.671375880+00:00,dds75-lb-09,2,-117,-1.75,"{""Bat"": 3.332, ""Distance_mm"": 707, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 04:45:09.447350839+00:00,dds75-lb-09,2,-113,0.75,"{""Bat"": 3.332, ""Distance_mm"": 707, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 05:05:09.240781261+00:00,dds75-lb-09,2,-114,2.0,"{""Bat"": 3.332, ""Distance_mm"": 706, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 05:25:08.994867395+00:00,dds75-lb-09,2,-47,7.5,"{""Bat"": 3.332, ""Distance_mm"": 706, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 05:45:08.800799814+00:00,dds75-lb-09,2,-120,-2.75,"{""Bat"": 3.332, ""Distance_mm"": 705, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 06:05:08.563424616+00:00,dds75-lb-09,2,-41,9.25,"{""Bat"": 3.332, ""Distance_mm"": 707, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 06:25:08.343751602+00:00,dds75-lb-09,2,-43,9.5,"{""Bat"": 3.332, ""Distance_mm"": 706, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 06:45:08.113103931+00:00,dds75-lb-09,2,-39,9.75,"{""Bat"": 3.332, ""Distance_mm"": 707, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 07:05:07.896074929+00:00,dds75-lb-09,2,-44,10.0,"{""Bat"": 3.332, ""Distance_mm"": 707, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 07:25:07.669082631+00:00,dds75-lb-09,2,-41,7.25,"{""Bat"": 3.332, ""Distance_mm"": 707, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 07:45:07.453585425+00:00,dds75-lb-09,2,-39,7.75,"{""Bat"": 3.332, ""Distance_mm"": 707, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 08:05:07.233655048+00:00,dds75-lb-09,2,-41,9.5,"{""Bat"": 3.332, ""Distance_mm"": 707, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 08:25:07.011226535+00:00,dds75-lb-09,2,-41,9.5,"{""Bat"": 3.332, ""Distance_mm"": 707, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
2025-09-18 08:45:06.791974987+00:00,dds75-lb-09,2,-43,8.75,"{""Bat"": 3.332, ""Distance_mm"": 707, ""Interrupt_flag"": 0, ""Node_type"": ""DDS75-LB"", ""Sensor_flag"": 1, ""TempC_DS18B20"": 32.76}"
